type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,samplingProtocol,eventID,eventDate,continent,countryCode,stateProvince,verbatimLocalityProperty,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,G05:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.92865,4.40649,WGS84,30,50.92865408559104,4.406490065559399,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC10:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82267,4.65364,WGS84,30,50.8226686389722,4.653644389033648,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC11:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82267,4.65364,WGS84,30,50.8226686389722,4.653644389033648,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC12:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82253,4.65637,WGS84,30,50.822527126363106,4.656368421141188,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC13:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82253,4.65637,WGS84,30,50.822527126363106,4.656368421141188,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC14:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82307,4.66069,WGS84,30,50.82307378497574,4.660686234431279,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC15:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82307,4.66069,WGS84,30,50.82307378497574,4.660686234431279,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC16:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82349,4.66499,WGS84,30,50.8234854779582,4.664989104516977,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC17:2022-07-25,2022-07-25,Europe,BE,Flanders,Maurits Noësstraat,50.82349,4.66499,WGS84,30,50.8234854779582,4.664989104516977,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC18:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.83975,4.65510,WGS84,30,50.83975435354184,4.655096919257336,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC19:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.83975,4.65510,WGS84,30,50.83975435354184,4.655096919257336,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC20:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.83975,4.65510,WGS84,30,50.83975435354184,4.655096919257336,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC21:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.84659,4.66256,WGS84,30,50.84659489408958,4.662564980184403,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC22:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.84659,4.66256,WGS84,30,50.84659489408958,4.662564980184403,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC23:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.84659,4.66256,WGS84,30,50.84659489408958,4.662564980184403,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC24:2022-07-25,2022-07-25,Europe,BE,Flanders,,50.84659,4.66256,WGS84,30,50.84659489408958,4.662564980184403,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,TB01:2022-07-26,2022-07-26,Europe,BE,Flanders,Tangbeekbos,50.91802,4.38700,WGS84,30,50.91802448657064,4.386998711597289,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,TB02:2022-07-26,2022-07-26,Europe,BE,Flanders,Tangbeekbos,50.91814,4.38755,WGS84,30,50.91814125709724,4.387553375681718,EPSG:31370
