eventID,measurementType,measurementValue,measurementUnit
68bdbcba-4a43-4fc3-bc9a-28c2660a5fe0,estimated covered area,1000,m²
68d58fa2-d7b3-41a6-9d68-1fa320feed24,estimated covered area,25,m²
68f0afcf-4107-4e5f-b178-25f7c16198b8,estimated covered area,50,m²
69258d79-d885-4241-a3c6-62b39e346d3b,estimated covered area,50,m²
6925fb96-0927-481c-b7eb-1db542d4564d,coverage,10,%
6925fb96-0927-481c-b7eb-1db542d4564d,estimated covered area,30,m²
692b1c27-c6c4-41c1-a6bd-a39bb19f5eaf,coverage,20,%
692b1c27-c6c4-41c1-a6bd-a39bb19f5eaf,estimated covered area,100,m²
693e3d13-4c85-4afb-8b30-9e019104fb88,coverage,50,%
693e3d13-4c85-4afb-8b30-9e019104fb88,estimated covered area,100,m²
6a96ebec-5588-43de-80f2-bb82637a2b81,estimated covered area,100,m²
6aaee8f9-78eb-4c36-b9a9-9d9fca22f085,estimated covered area,50,m²
6ade9def-ff30-48df-9104-f1f94e570b01,coverage,10,%
6ade9def-ff30-48df-9104-f1f94e570b01,estimated covered area,4000,m²
6b143416-6493-49e1-8975-2d3048c134c3,coverage,0,%
6b143416-6493-49e1-8975-2d3048c134c3,estimated covered area,400,m²
6b1713ef-1725-41f4-99ab-98f328f058b8,coverage,0,%
6b1713ef-1725-41f4-99ab-98f328f058b8,estimated covered area,6,m²
6b17728c-662f-4bac-b7ee-9a84a43f0b30,estimated covered area,1000,m²
6b302a3d-551c-47a2-a33d-16ddd382ee3c,estimated covered area,50,m²
6b4420fd-d4e4-4169-b4de-32e8c1a44839,estimated covered area,75,m²
6b4fc58d-40b6-491f-9681-455fc9662cc3,coverage,0,%
6b4fc58d-40b6-491f-9681-455fc9662cc3,estimated covered area,1000,m²
6b7347b5-9ec2-413d-a5dc-c842eb3a4621,coverage,0,%
6b7347b5-9ec2-413d-a5dc-c842eb3a4621,estimated covered area,20,m²
6b7d8f9c-45bf-43f9-9491-51fc0309ca8c,coverage,50,%
6b7d8f9c-45bf-43f9-9491-51fc0309ca8c,estimated covered area,50,m²
6b8b8f97-dd6e-4b7b-80c6-83a5a59e370c,coverage,0,%
6b8b8f97-dd6e-4b7b-80c6-83a5a59e370c,estimated covered area,100,m²
6ba27f5f-0a77-480d-a9c1-ca0c120b0536,coverage,20,%
6ba27f5f-0a77-480d-a9c1-ca0c120b0536,estimated covered area,1000,m²
6ba892c6-5ddb-4c02-9dc0-756df6e81ae8,coverage,70,%
6ba892c6-5ddb-4c02-9dc0-756df6e81ae8,estimated covered area,300,m²
6bd86969-0965-4ba1-8ce1-3857d5b04e15,coverage,40,%
6bd86969-0965-4ba1-8ce1-3857d5b04e15,estimated covered area,500,m²
6be503fc-3a82-47a4-8f54-f7d1a2b2be3b,coverage,20,%
6be503fc-3a82-47a4-8f54-f7d1a2b2be3b,estimated covered area,5,m²
6be5f216-5c11-4f43-8f8d-32a9c94a77a2,coverage,10,%
6be5f216-5c11-4f43-8f8d-32a9c94a77a2,estimated covered area,150,m²
6be5fb04-b25e-485b-949d-17e6e8f72118,coverage,0,%
6be5fb04-b25e-485b-949d-17e6e8f72118,estimated covered area,300,m²
6bf0b61c-1875-47ab-873e-a4727a1f07f5,coverage,0,%
6bf0b61c-1875-47ab-873e-a4727a1f07f5,estimated covered area,4000,m²
6c03c123-bd32-4a4d-8c4a-7cc3344b4755,estimated covered area,400,m²
6c13112c-4a9e-4730-a351-a977c3c7ebeb,estimated covered area,10,m²
6c740a53-e5d9-4208-8f0d-6f0dac73486d,coverage,40,%
6c740a53-e5d9-4208-8f0d-6f0dac73486d,estimated covered area,4000,m²
6c967888-bc39-4102-ad1e-0605a57c87c2,coverage,0,%
6c967888-bc39-4102-ad1e-0605a57c87c2,estimated covered area,50,m²
6c9d76db-7ea2-46a1-b500-e0e9339777a7,estimated covered area,26,m²
6cdc27a2-368a-4102-b76a-7eb1b7cb6ee9,coverage,10,%
6cdc27a2-368a-4102-b76a-7eb1b7cb6ee9,estimated covered area,10,m²
6ce0e8f7-673d-408c-b5fa-d2e5e4fba162,estimated covered area,75,m²
6d01bc51-60c1-45df-bfdf-5857e29237ad,estimated covered area,150,m²
6d0ba580-9a9b-450f-89ec-945d15c2965c,coverage,0,%
6d0ba580-9a9b-450f-89ec-945d15c2965c,estimated covered area,10,m²
6d67d41d-d156-4e83-9c27-c2d2086bbe1d,estimated covered area,10,m²
6db539d7-c97b-442c-ae60-83faed98129a,estimated covered area,25,m²
6e089f0e-881e-49d3-8299-7477b97985d5,estimated covered area,80,m²
6e3e359b-44dc-45e4-aca7-5d6b3f6cec60,coverage,0,%
6e3e359b-44dc-45e4-aca7-5d6b3f6cec60,estimated covered area,5,m²
6e8f9935-e788-4eb7-8eee-9bcf6e2eb5b0,estimated covered area,30,m²
6e984045-c122-4c29-b217-3148c83351c1,estimated covered area,10,m²
6eac57e6-140b-460b-9390-ba4eca08324a,coverage,0,%
6eac57e6-140b-460b-9390-ba4eca08324a,estimated covered area,100,m²
6eb9677d-f242-4946-b94f-91210cacacbe,coverage,40,%
6eb9677d-f242-4946-b94f-91210cacacbe,estimated covered area,10,m²
6ee8ce37-f9c9-43d1-8745-e086b3ffe304,estimated covered area,25,m²
6f0e91ed-b86d-435e-ae8f-2c56dcb1755c,estimated covered area,100,m²
6f1449e8-f768-4bac-ba80-65397e928509,coverage,0,%
6f1449e8-f768-4bac-ba80-65397e928509,estimated covered area,25,m²
6f169fc0-621a-4bad-9fba-fe1f83e5930f,coverage,50,%
6f169fc0-621a-4bad-9fba-fe1f83e5930f,estimated covered area,100,m²
6f2bde38-f9ea-4ecf-be85-b5d66591cd0e,estimated covered area,100,m²
6f363e5d-99c4-4a46-8251-320626a8ed7a,coverage,10,%
6f363e5d-99c4-4a46-8251-320626a8ed7a,estimated covered area,8,m²
6fa18e63-b86d-4d5a-a034-064ae55e1a6b,estimated covered area,100,m²
6fec7d6c-8c77-49c9-91f7-151959a143e5,estimated covered area,5,m²
700a44d0-8ec8-4617-8fee-f8ee7bf8a334,estimated covered area,50,m²
70573d15-d000-4940-b7fb-28951779747d,coverage,30,%
70573d15-d000-4940-b7fb-28951779747d,estimated covered area,2500,m²
7078507d-ae39-46e6-836e-b11a5212c9ca,estimated covered area,25,m²
70ffe4d4-55d6-4546-a693-7df2dded58e7,coverage,0,%
70ffe4d4-55d6-4546-a693-7df2dded58e7,estimated covered area,12,m²
7133afef-7c52-483f-bb10-ceff2bde831c,estimated covered area,20,m²
71735f65-d7c0-48e9-a2c1-460e8fca0a51,coverage,40,%
71735f65-d7c0-48e9-a2c1-460e8fca0a51,estimated covered area,5,m²
7185bbc9-57d0-4b2c-859b-4a1cfd6ee79c,coverage,30,%
7185bbc9-57d0-4b2c-859b-4a1cfd6ee79c,estimated covered area,16,m²
718bb2af-d729-4770-ac13-58f18c86b584,coverage,50,%
718bb2af-d729-4770-ac13-58f18c86b584,estimated covered area,50,m²
71940116-5970-4d8f-b5b4-6d86d549ccf5,estimated covered area,500,m²
7196fb90-6038-4381-977b-48e6b0f573cf,estimated covered area,600,m²
71b349d0-cf03-4818-8881-840f3cbeb5f5,estimated covered area,30,m²
71c07136-754d-460a-9c7e-723eaac2814b,estimated covered area,10,m²
71f3d630-c5db-4890-a068-88c8bc4aaf88,coverage,20,%
71f3d630-c5db-4890-a068-88c8bc4aaf88,estimated covered area,100,m²
71ff2222-3a98-4d05-9dd1-5fde7706af04,estimated covered area,300,m²
72089486-01a0-4617-bf96-45e8481ce6b3,coverage,30,%
72089486-01a0-4617-bf96-45e8481ce6b3,estimated covered area,100,m²
7240bf52-8591-4d10-a8e0-959d95c1ecc8,estimated covered area,400,m²
7252e396-0254-47ac-9fe6-1e3f2ba6dbe3,estimated covered area,50,m²
727952ec-bab8-4254-b512-e9fbd5bbdd48,coverage,90,%
727952ec-bab8-4254-b512-e9fbd5bbdd48,estimated covered area,200,m²
72bbdea1-2198-4f39-bfda-3940f3f1d1ea,coverage,40,%
72bbdea1-2198-4f39-bfda-3940f3f1d1ea,estimated covered area,100,m²
72e32e5c-7e9c-4a8a-857e-406ba54d3272,estimated covered area,30,m²
72ee091f-e38b-4cac-9b94-a7e3a08fc24c,estimated covered area,5,m²
730806b5-feee-4457-afc3-d2cd888f246e,estimated covered area,100,m²
730c1737-1d83-4512-83c6-35946698e816,estimated covered area,2,m²
730d714c-d2cb-45de-a2ec-7570a5a42622,coverage,0,%
730d714c-d2cb-45de-a2ec-7570a5a42622,estimated covered area,300,m²
730ecfd1-3d76-49f7-a930-7a4becf5864e,estimated covered area,30,m²
73260021-5436-4280-8797-94e044eb230d,coverage,40,%
73260021-5436-4280-8797-94e044eb230d,estimated covered area,40,m²
7336525c-c8ad-4765-8916-8a6153678a68,estimated covered area,300,m²
7353e6f0-d9ff-4582-9f4a-4856911edc2f,estimated covered area,100,m²
735ac6e4-7405-4110-8aaf-efb7a86245ab,coverage,100,%
735ac6e4-7405-4110-8aaf-efb7a86245ab,estimated covered area,500,m²
736157b0-30d8-43d1-941b-996132cf147b,estimated covered area,100,m²
7389515f-c51c-45b9-81ab-5f3c617551bb,estimated covered area,25,m²
738c19c7-f10f-47fb-92ac-8e956cfee846,coverage,20,%
738c19c7-f10f-47fb-92ac-8e956cfee846,estimated covered area,50,m²
73992c26-3c9b-465e-8079-160ce03f701a,coverage,0,%
73992c26-3c9b-465e-8079-160ce03f701a,estimated covered area,1,m²
73bc2b9c-4ef6-4fe0-b6b7-dcdf74789c3d,coverage,0,%
73bc2b9c-4ef6-4fe0-b6b7-dcdf74789c3d,estimated covered area,200,m²
73c304ea-1529-4a4b-bdf2-c9d48f9a2a0a,coverage,100,%
73c304ea-1529-4a4b-bdf2-c9d48f9a2a0a,estimated covered area,3,m²
73d6de4e-e22a-463f-8f9e-bd81ce57f900,estimated covered area,700,m²
7417c40a-29c2-4fa8-963f-94f4a71aa933,estimated covered area,500,m²
742235f8-e305-4fb0-9a1d-7a5225525806,coverage,40,%
742235f8-e305-4fb0-9a1d-7a5225525806,estimated covered area,5,m²
742d4c53-e2d3-4aa1-800a-2bc511d9c42d,estimated covered area,50,m²
746f8ae4-fbc7-4555-be9c-c3b4adc25cc5,coverage,40,%
746f8ae4-fbc7-4555-be9c-c3b4adc25cc5,estimated covered area,5,m²
7472eda0-02c6-4de7-b1e6-00e4e0b899a9,coverage,0,%
7472eda0-02c6-4de7-b1e6-00e4e0b899a9,estimated covered area,250,m²
7479693c-86e5-42eb-922e-8872d8ecaaef,coverage,40,%
7479693c-86e5-42eb-922e-8872d8ecaaef,estimated covered area,25,m²
747e9b6e-1fd6-4c70-8620-9e8938122122,estimated covered area,100,m²
74b0241f-b83f-45ce-9915-6200d2f2a162,estimated covered area,50,m²
751eb55a-91d5-41ea-9d16-bd7c299328f1,estimated covered area,50,m²
7526c5b6-d463-4c76-9e74-bd628ba7b313,coverage,30,%
7526c5b6-d463-4c76-9e74-bd628ba7b313,estimated covered area,200,m²
7555341c-4da2-4397-a7d5-ec713b37d722,estimated covered area,1,m²
7555e2a7-175a-4f65-aaa3-a07b09e5dafd,coverage,0,%
7555e2a7-175a-4f65-aaa3-a07b09e5dafd,estimated covered area,8,m²
7567152b-c09f-435d-9550-1a63c83a25f1,coverage,70,%
7567152b-c09f-435d-9550-1a63c83a25f1,estimated covered area,300,m²
7595274c-b1b3-4209-8f1d-4c4e552e0289,estimated covered area,40,m²
75cdd20f-db0d-4152-90a4-8fc66e2bc0a0,coverage,60,%
75cdd20f-db0d-4152-90a4-8fc66e2bc0a0,estimated covered area,200,m²
76349add-73f2-4406-9676-e9e512e60938,coverage,30,%
76349add-73f2-4406-9676-e9e512e60938,estimated covered area,50,m²
764193da-57dd-4ee3-b0b9-9c6ed92e83d1,coverage,90,%
764193da-57dd-4ee3-b0b9-9c6ed92e83d1,estimated covered area,2,m²
766cedf3-ed01-4959-92d7-07a7d971311a,estimated covered area,100,m²
7679d1db-00d7-4387-9b3e-f2f1e9949bca,coverage,30,%
7679d1db-00d7-4387-9b3e-f2f1e9949bca,estimated covered area,100,m²
76b06225-37ea-4e25-a9e7-a46d1af465d4,coverage,0,%
76b06225-37ea-4e25-a9e7-a46d1af465d4,estimated covered area,20,m²
76b43c1d-d987-4b9e-83b7-eb9373b82ed2,estimated covered area,10,m²
76d2c995-3cb5-41c8-b902-9ad06d9265b0,coverage,40,%
76d2c995-3cb5-41c8-b902-9ad06d9265b0,estimated covered area,200,m²
7703b86d-bd72-4d5a-aa6d-173a03e5f0d5,estimated covered area,500,m²
770efb8f-49e7-43c4-8e90-4702df072839,estimated covered area,20,m²
771c08f7-d131-4cfa-94de-11264f72d143,coverage,40,%
771c08f7-d131-4cfa-94de-11264f72d143,estimated covered area,50,m²
772c30a9-5b28-4e27-a0d9-b8314857d862,coverage,0,%
772c30a9-5b28-4e27-a0d9-b8314857d862,estimated covered area,7,m²
772e5805-29ed-4c23-b439-ab31bca05e41,estimated covered area,5,m²
77319b53-994e-4afe-bbd4-56e53bb89089,coverage,0,%
77319b53-994e-4afe-bbd4-56e53bb89089,estimated covered area,5,m²
77548297-9a77-4697-91ce-ebd0a5ee27b7,coverage,0,%
77548297-9a77-4697-91ce-ebd0a5ee27b7,estimated covered area,300,m²
7761fdb7-d857-42f3-903e-6833facf1fe2,coverage,0,%
7761fdb7-d857-42f3-903e-6833facf1fe2,estimated covered area,40,m²
776acbaf-ac46-446c-8487-86f4e7e2ddba,coverage,0,%
776acbaf-ac46-446c-8487-86f4e7e2ddba,estimated covered area,1500,m²
776d3249-6109-4d51-81b9-c171e8ad9a5b,estimated covered area,100,m²
7779d60f-8f2e-4574-a6f9-59db23ad1f54,coverage,0,%
7779d60f-8f2e-4574-a6f9-59db23ad1f54,estimated covered area,50,m²
7815b764-fcb2-41b6-9748-32807a926aef,coverage,0,%
7815b764-fcb2-41b6-9748-32807a926aef,estimated covered area,150,m²
7879eddb-f8e6-4ec8-8d59-19a39e20771c,estimated covered area,50,m²
789be870-b3d6-44aa-9b96-2c7b616d6cb2,estimated covered area,100,m²
78bf0bc9-29d6-4d37-a13b-352ced4c4fd0,coverage,90,%
78bf0bc9-29d6-4d37-a13b-352ced4c4fd0,estimated covered area,30,m²
79027282-6537-4df1-87ff-b8ad33057516,estimated covered area,100,m²
790f0cbe-9fd0-4118-a58a-48c9bb1de96e,coverage,20,%
790f0cbe-9fd0-4118-a58a-48c9bb1de96e,estimated covered area,20000,m²
79507068-1995-4e27-b042-d98f4065a756,estimated covered area,100,m²
795ac477-a655-44e3-bdae-4ea5ca6af8c6,coverage,30,%
795ac477-a655-44e3-bdae-4ea5ca6af8c6,estimated covered area,20,m²
7967477a-0c93-4d2a-b0ab-5ee8f9f3a4ff,coverage,0,%
7967477a-0c93-4d2a-b0ab-5ee8f9f3a4ff,estimated covered area,1,m²
796d1ab6-0639-47bf-b20d-400ce691b8fc,coverage,30,%
796d1ab6-0639-47bf-b20d-400ce691b8fc,estimated covered area,40,m²
7974d80c-f8f1-4739-a122-b6d792e1db6e,estimated covered area,200,m²
797c32e7-d4f1-4b45-9ba7-5707ad7827e6,coverage,10,%
797c32e7-d4f1-4b45-9ba7-5707ad7827e6,estimated covered area,200,m²
79aed692-0093-4cdd-a26c-46152ae82554,coverage,70,%
79aed692-0093-4cdd-a26c-46152ae82554,estimated covered area,100,m²
79b565b2-405c-44a6-aeac-343efc7fe062,coverage,10,%
79b565b2-405c-44a6-aeac-343efc7fe062,estimated covered area,500,m²
7a03d59b-a5ac-4ced-8018-bafb198cd2f6,estimated covered area,25,m²
7a0a1a0e-8369-401f-ac51-33cb737fa4b0,estimated covered area,25,m²
7a4f38c6-86a7-4c32-abee-c81c4c630628,estimated covered area,100,m²
7a5d0d16-b3e2-456e-9bd2-2f836176614e,estimated covered area,500,m²
7a73cef3-a120-4a08-b5fe-ae100656c4b3,estimated covered area,100,m²
7aa431a0-ab4b-4d9c-be27-838854489ba6,estimated covered area,5,m²
7ab00c07-30c5-4ad9-9f67-c3086e9c8aca,estimated covered area,400,m²
7acee584-487e-4d90-811d-e692f191c5f0,estimated covered area,100,m²
7b0cced2-85d4-4e17-b2c4-0468e14c57f8,estimated covered area,300,m²
7b180c5e-91cb-4932-b6ab-a8ef90a18a5f,coverage,0,%
7b180c5e-91cb-4932-b6ab-a8ef90a18a5f,estimated covered area,100,m²
7b320d12-0652-4763-9cfb-32f9b3f659c5,coverage,40,%
7b320d12-0652-4763-9cfb-32f9b3f659c5,estimated covered area,10,m²
7b80def3-f548-4733-8aab-fc590f4c8e46,coverage,0,%
7b80def3-f548-4733-8aab-fc590f4c8e46,estimated covered area,4,m²
7ba4dd43-d08d-4960-91cc-c0c85cb8f46f,estimated covered area,300,m²
7ba5cd7c-d68d-4614-9494-ad2a37dd980d,estimated covered area,100,m²
7bb3830b-2128-4440-b7d8-a1347f2104c2,estimated covered area,200,m²
7bd78b12-11e0-452c-8319-1cec82006cf8,coverage,0,%
7bd78b12-11e0-452c-8319-1cec82006cf8,estimated covered area,10,m²
7c55b8b6-e381-4e42-911d-0de5173c74b9,coverage,30,%
7c55b8b6-e381-4e42-911d-0de5173c74b9,estimated covered area,40,m²
7c80bc19-6c6e-404d-be3c-ac1cd67f860e,estimated covered area,2000,m²
7c8280ae-15a2-4f68-9636-3c01e67c5f40,coverage,100,%
7c8280ae-15a2-4f68-9636-3c01e67c5f40,estimated covered area,1000,m²
7cac4b98-28c4-419a-a782-1fe0c05832c9,coverage,30,%
7cac4b98-28c4-419a-a782-1fe0c05832c9,estimated covered area,10,m²
7cb1f0b3-c230-476d-8d6f-e5b82907ebd5,coverage,0,%
7cb1f0b3-c230-476d-8d6f-e5b82907ebd5,estimated covered area,4,m²
7cb6aecf-9551-4596-a201-3fc78f59b734,coverage,100,%
7cb6aecf-9551-4596-a201-3fc78f59b734,estimated covered area,10,m²
7d229406-3254-429b-8a07-ad9af1ab450f,coverage,30,%
7d229406-3254-429b-8a07-ad9af1ab450f,estimated covered area,1,m²
7d336943-952b-4e79-a11e-8b18d4cac7c5,coverage,0,%
7d336943-952b-4e79-a11e-8b18d4cac7c5,estimated covered area,15,m²
7d4bf375-99b7-4f74-806d-c83e7329c898,estimated covered area,400,m²
7d5a899f-a2bf-4736-a19c-71660f723155,coverage,60,%
7d5a899f-a2bf-4736-a19c-71660f723155,estimated covered area,50,m²
7d7e1bf5-915a-4a1b-a7b8-2f274f5820be,coverage,10,%
7d7e1bf5-915a-4a1b-a7b8-2f274f5820be,estimated covered area,120,m²
7e26d396-5714-425a-bfa7-2feb563055b3,coverage,0,%
7e26d396-5714-425a-bfa7-2feb563055b3,estimated covered area,100,m²
7e2c32b8-7e22-4fd9-aab7-2aaf4f343d8c,coverage,70,%
7e2c32b8-7e22-4fd9-aab7-2aaf4f343d8c,estimated covered area,10,m²
7e71b868-786f-4fd1-b4a5-c16af54b9ebd,estimated covered area,250,m²
7e7db15d-307c-4270-9202-03580165f31b,coverage,70,%
7e7db15d-307c-4270-9202-03580165f31b,estimated covered area,20000,m²
7eb7e063-8f16-408a-9765-c9ddc361b9ad,coverage,20,%
7eb7e063-8f16-408a-9765-c9ddc361b9ad,estimated covered area,4,m²
7ee23ad7-fe31-41a3-b141-fdb470488c65,coverage,20,%
7ee23ad7-fe31-41a3-b141-fdb470488c65,estimated covered area,100,m²
7f20afd8-729a-4231-a721-ff296f8853b2,coverage,0,%
7f20afd8-729a-4231-a721-ff296f8853b2,estimated covered area,25,m²
7f5d3e8c-a7cb-4b43-b7ce-ad46f6d6324b,estimated covered area,100,m²
7f5d7ed6-424e-4f4d-ba52-1edbe9e99949,coverage,0,%
7f5d7ed6-424e-4f4d-ba52-1edbe9e99949,estimated covered area,150,m²
7f7b7e15-e23e-4b8e-9e1a-5ad6c3954846,coverage,40,%
7f7b7e15-e23e-4b8e-9e1a-5ad6c3954846,estimated covered area,25,m²
7f8b7ef2-3378-4a9f-bc93-0bcc494bf39f,estimated covered area,50,m²
7f9b9423-f491-485a-8053-f311cc57793f,estimated covered area,50,m²
7fa619bf-74d2-4dc7-a86d-4b2f93e7611b,estimated covered area,100,m²
7fab39f9-d1d1-4827-9a47-5cefcca6a2ff,estimated covered area,150,m²
7fb3c457-2e9d-4eee-b1a0-0c4815b4ad4e,coverage,0,%
7fb3c457-2e9d-4eee-b1a0-0c4815b4ad4e,estimated covered area,2,m²
7fb8fabe-b06f-4991-960d-b09eea3ef027,coverage,40,%
7fb8fabe-b06f-4991-960d-b09eea3ef027,estimated covered area,8,m²
7fba86c2-0fda-46f8-bb10-48755e2e52ef,coverage,70,%
7fba86c2-0fda-46f8-bb10-48755e2e52ef,estimated covered area,400,m²
7fc61ae0-09d3-46db-8ba8-40cc3e228773,estimated covered area,100,m²
7fcb36bf-b365-44b3-805a-097a5918dcaa,estimated covered area,1000,m²
7fdbd32d-2ed7-4063-9ce1-fe1493bff4ee,estimated covered area,50,m²
7fe09fd3-0ad7-42b1-943d-42f01bb2333a,estimated covered area,50,m²
8003e628-31f9-435a-8a7b-c1a692a0f837,coverage,0,%
8003e628-31f9-435a-8a7b-c1a692a0f837,estimated covered area,20,m²
80bc59b2-eafe-4deb-b51b-5e01f942c3a4,estimated covered area,10,m²
81211214-9e4c-4401-aeac-d2c4ddcb6f7f,estimated covered area,300,m²
81adf58f-9cea-4836-8279-3f963993408a,coverage,0,%
81adf58f-9cea-4836-8279-3f963993408a,estimated covered area,2,m²
81cd0557-3ea9-4b98-8434-347f6f613129,estimated covered area,200,m²
81d41dc6-d325-4cdb-8d29-97acd8e7d034,estimated covered area,10,m²
81dc6b2d-0f0e-4bdf-99cf-c053775845c2,coverage,0,%
81dc6b2d-0f0e-4bdf-99cf-c053775845c2,estimated covered area,1500,m²
81e5453d-2f36-4feb-a971-0ac638a14d36,coverage,80,%
81e5453d-2f36-4feb-a971-0ac638a14d36,estimated covered area,5000,m²
8216d2ef-b5b9-46d5-88f5-c350ddef0651,estimated covered area,500,m²
8229680c-db3a-4245-a916-292032c6fafc,estimated covered area,250,m²
8248c943-3f84-4616-93d6-e1794455208f,coverage,0,%
8248c943-3f84-4616-93d6-e1794455208f,estimated covered area,5,m²
82528403-7e09-43af-841b-d006deaef4a9,coverage,10,%
82528403-7e09-43af-841b-d006deaef4a9,estimated covered area,12,m²
825e49c3-5dd6-4902-bf3e-aaf6a3729b3b,estimated covered area,100,m²
828e2bd5-c023-4299-9d45-616a6bbfe951,estimated covered area,500,m²
82c67080-19f7-4602-ad6d-042946041917,coverage,0,%
82c67080-19f7-4602-ad6d-042946041917,estimated covered area,5,m²
82e0fa22-3600-475e-a73d-d36eac108c75,estimated covered area,200,m²
8301924b-720b-4382-8e32-c9c637c83875,estimated covered area,5,m²
832f586a-8fdc-4c32-9b34-f7bd2c6e594d,coverage,30,%
832f586a-8fdc-4c32-9b34-f7bd2c6e594d,estimated covered area,200,m²
8379cd31-4955-4e98-bcb6-0ce81ba8f34d,estimated covered area,500,m²
83899fd9-54cd-4a34-a47a-211825c2e12a,estimated covered area,1000,m²
838de673-db33-4aa0-981c-d0a0213b1c7d,estimated covered area,100,m²
83979e0b-1157-4b4b-a36a-86f816cbbad6,coverage,20,%
83979e0b-1157-4b4b-a36a-86f816cbbad6,estimated covered area,6,m²
8464c6ad-afca-4a5e-8e69-0789a0ed60e3,coverage,0,%
8464c6ad-afca-4a5e-8e69-0789a0ed60e3,estimated covered area,2,m²
84af15f7-6296-456a-afb1-63ab72f3832a,coverage,0,%
84af15f7-6296-456a-afb1-63ab72f3832a,estimated covered area,100,m²
84bdf105-9c41-4615-b575-07f522467504,estimated covered area,1000,m²
84db92a2-eb6f-4838-9639-251055f91f25,coverage,20,%
84db92a2-eb6f-4838-9639-251055f91f25,estimated covered area,100,m²
84dedf07-eebe-413c-a722-050e0a8d703a,estimated covered area,200,m²
84e90eee-efce-47be-8545-b16e4f26397e,coverage,50,%
84e90eee-efce-47be-8545-b16e4f26397e,estimated covered area,20,m²
8507c076-cf5a-4935-a72e-50beb2456352,coverage,20,%
8507c076-cf5a-4935-a72e-50beb2456352,estimated covered area,100,m²
854c9920-2801-4ac0-9b80-f0d82be9c5ae,coverage,20,%
854c9920-2801-4ac0-9b80-f0d82be9c5ae,estimated covered area,4,m²
85e397dc-aa89-45fb-ae6e-c1fe373e04eb,coverage,0,%
85e397dc-aa89-45fb-ae6e-c1fe373e04eb,estimated covered area,100,m²
8639fd7d-ec52-4a56-b12e-78324bc823e4,coverage,0,%
8639fd7d-ec52-4a56-b12e-78324bc823e4,estimated covered area,1,m²
865c60e5-3cad-4c9d-a087-8333e5d3ff0f,estimated covered area,15,m²
86704ec9-c871-4eb4-805d-4a6e7b149acf,coverage,0,%
86704ec9-c871-4eb4-805d-4a6e7b149acf,estimated covered area,2,m²
8681ddb1-dd99-4512-8643-e9546a0889ef,coverage,90,%
8681ddb1-dd99-4512-8643-e9546a0889ef,estimated covered area,1500,m²
871a3205-3d2c-47a1-a391-3163c25e8084,coverage,30,%
871a3205-3d2c-47a1-a391-3163c25e8084,estimated covered area,5,m²
871b7906-ece9-4730-9f4d-e8295fb51a40,coverage,70,%
871b7906-ece9-4730-9f4d-e8295fb51a40,estimated covered area,10,m²
879d214d-fe4c-4b78-9ae1-5ae455406b5b,estimated covered area,2000,m²
880c255a-88a5-40db-a576-b9ad98a0dc13,estimated covered area,50,m²
8825ee5f-be9d-4e03-bae6-d642aec16386,estimated covered area,10,m²
8856e8b1-99db-4bc2-95d7-ef48e1e0a7b5,coverage,70,%
8856e8b1-99db-4bc2-95d7-ef48e1e0a7b5,estimated covered area,20,m²
885bbc15-21bd-41c3-9130-b25f73568aa0,estimated covered area,25,m²
88f8b0a0-08ad-4572-9de7-394a385ba64b,coverage,50,%
88f8b0a0-08ad-4572-9de7-394a385ba64b,estimated covered area,2,m²
89315377-8272-4fb4-8285-5f49ae5a0ae1,coverage,40,%
89315377-8272-4fb4-8285-5f49ae5a0ae1,estimated covered area,40,m²
8956a550-e30f-4c88-9570-67d2729e6518,estimated covered area,100,m²
89596237-7fc5-4c15-886f-ebd99051774d,coverage,0,%
89596237-7fc5-4c15-886f-ebd99051774d,estimated covered area,2,m²
897141ac-ccd1-47f1-acf0-5063dec8bd55,coverage,80,%
897141ac-ccd1-47f1-acf0-5063dec8bd55,estimated covered area,300,m²
89c64d94-c8e3-4ee6-8fdf-8a93ed932d50,coverage,0,%
89c64d94-c8e3-4ee6-8fdf-8a93ed932d50,estimated covered area,10,m²
8a14d675-4362-4d54-9199-aed7c8a6740a,coverage,80,%
8a14d675-4362-4d54-9199-aed7c8a6740a,estimated covered area,1000,m²
8a19d160-803f-48f7-a613-cc5200cf7c2c,estimated covered area,75,m²
8af0185c-4060-4652-86b0-836e8365116b,coverage,30,%
8af0185c-4060-4652-86b0-836e8365116b,estimated covered area,4000,m²
8b8a255f-36b4-409d-9138-5bd04c7f09a1,estimated covered area,1000,m²
8b9c2f3f-463a-497d-afe4-22b6e3f341e5,coverage,40,%
8b9c2f3f-463a-497d-afe4-22b6e3f341e5,estimated covered area,40,m²
8ba1d930-6fa1-41c2-a7e0-2c1220bdc732,estimated covered area,50,m²
8bc01ea0-09a6-467d-92c7-ca20193d9676,estimated covered area,50,m²
8bc099a9-7ced-413e-a8ac-f32232a2ad8b,coverage,50,%
8bc099a9-7ced-413e-a8ac-f32232a2ad8b,estimated covered area,20,m²
8c091a07-934c-4d8c-ae25-190f0463a16d,coverage,30,%
8c091a07-934c-4d8c-ae25-190f0463a16d,estimated covered area,5000,m²
8c128988-16a0-4f89-b8ea-19c85921f5e5,coverage,80,%
8c128988-16a0-4f89-b8ea-19c85921f5e5,estimated covered area,500,m²
8c27e9f4-2b46-4d28-aaa2-8aa2438f4740,coverage,20,%
